year,chron,stream.yel,swe.yel,tmax.lsum
1894,1.038,115.0234622,76.166,1.22
1895,1.005,97.67567823,51.53,0.12
1896,0.969,70.59703077,60.707,-0.39
1897,1.039,83.32713224,51.385,1.23
1898,1.011,114.2316462,46.339,0.91
1899,0.917,91.36638364,81.648,-2.4
1900,1.026,73.92416633,35.131,0.86
1901,0.987,79.76023695,37.163,0.82
1902,1.001,66.49460883,75.675,0.64
1903,0.989,96.78018223,58.463,0.56
1904,0.984,109.3418545,35.795,0.25
1905,0.964,86.05704623,31.461,-0.17
1906,0.943,132.9800327,46.457,-0.96
1907,0.914,184.8359464,64.048,-2.22
1908,0.977,147.8381215,23.439,-1.04
1909,0.995,122.1198987,59.215,0.51
1910,1.026,113.1843642,54.05,1.36
1911,0.988,123.2498603,64.413,-0.18
1912,1,121.5588088,59.496,-0.47
1913,0.997,189.1413287,53.435,0.04
1914,1.03,181.4623102,33.541,0.92
1915,0.98,90.73742188,62.71,-1
1916,1.027,145.4743534,64.403,-0.33
1917,1.005,123.2498603,58.429,-1.04
1918,0.979,110.3535822,57.283,-0.92
1919,1.046,55.18060217,40.938,1.4
1920,1.008,112.4052085,71.728,-0.33
1921,1.004,109.5939135,56.334,1.28
1922,0.967,88.26457523,57.902,0.66
1923,0.946,118.7917925,32.251,-1.22
1924,0.994,64.23717531,60.42,0.42
1925,0.994,143.8091222,56.596,-0.17
1926,1.003,78.66588548,45.067,0.66
1927,0.933,153.7398438,61.569,-1.87
1928,0.973,131.7608645,47.664,0.17
1929,1.002,107.3461407,46.274,0.92
1930,0.96,81.80624067,56.288,-0.22
1931,1.002,57.78118383,32.492,1.59
1932,1.017,83.51922111,56.658,0.8
1933,1.027,74.26538478,51.508,1.08
1934,1.006,40.25190468,61.305,1.33
1935,1.001,95.67234865,48.954,0.8
1936,1.007,80.3131085,47.154,1
1937,1.01,104.6613749,31.744,1.13
1938,0.997,111.1185167,57.037,0.45
1939,1.016,65.88498259,41.964,1.17
1940,1.026,85.66165002,29.063,1.53
1941,0.976,97.45103041,38.595,-1.12
1942,0.997,124.6770264,45.009,0.32
1943,1.015,110.6079735,65.848,-0.18
1944,0.989,100.8756708,48.406,-0.04
1945,0.99,112.6643293,32.063,-0.59
1946,1.014,91.36638364,62.873,1.28
1947,0.999,145.1397717,62.261,0.81
1948,0.991,96.55759399,46.342,0.65
1949,1.055,104.9026443,55.013,2.01
1950,0.991,139.8899244,61.696,0.17
1951,0.914,125.2525094,55.089,-2.79
1952,1.019,95.01374483,66.702,0.06
1953,1.015,91.99970516,60.167,-0.3
1954,0.958,65.43143356,57.836,-0.35
1955,1.03,64.68244614,58.912,1.12
1956,1.03,101.5749075,67.279,0.55
1957,1.04,113.1843642,39.687,0.61
1958,0.982,81.05623655,58.633,-0.03
1959,1.012,79.94410329,54.48,0.11
1960,1.026,71.74414024,48.839,0.36
1961,1.012,58.31582655,48.339,0.56
1962,1.009,149.8947546,65.333,-0.71
1963,1.034,112.9240474,39.29,0.68
1964,0.999,100.1812475,59.953,-1.85
1965,1.005,142.1629528,67.933,-1.83
1966,1.027,92.85096795,37.621,0.49
1967,1.026,119.8909594,42.808,-0.04
1968,0.898,104.9026443,72.304,-4.57
1969,1.04,91.15624679,46.574,1.1
1970,1.009,102.5147686,58.988,0.94
1971,1.037,102.2789911,72.216,0.62
1972,0.994,103.940891,73.164,-0.57
1973,1.009,97.00328359,33.339,0.05
1974,0.96,107.0992515,77.414,-1.41
1975,0.928,128.4654775,62,-2.48
1976,0.99,102.5147686,51.539,-0.04
1977,0.989,40.15932786,47.112,-0.15
1978,0.953,162.4749588,59.963,-1.08
1979,0.972,104.4206604,51.484,-0.3
1980,0.976,130.2526103,56.924,-1.24
1981,0.983,105.8732965,29.45,0.69
1982,0.965,124.1041875,60.535,-0.3
1983,0.996,127.2876989,58.088,0.63
1984,1.012,125.8306487,41.185,0.01
1985,0.962,87.65696617,59.298,-2.35
1986,0.99,180.2131324,72.747,-0.25
1987,0.966,73.92416633,34.81,0.22
1988,1.049,68.83137346,30.179,2.22
1989,0.96,95.01374483,65.912,-1.4
1990,0.968,92.85096795,46.154,-0.84
1991,1,103.940891,48.116,-0.1
1992,0.972,66.03686316,42.98,-0.47
1993,0.896,132.369045,50.744,-3.02
1994,0.998,82.75351229,33.179,0.96
1995,0.988,127.5811274,60.543,-0.29
1996,1.043,119.3401105,68.239,0.61
1997,0.989,137.3366455,66.804,-1.02
1998,1.015,176.5169584,44.632,0.04
1999,1.006,115.8207667,53.686,-0.18
2000,1.053,76.34602594,38.167,1.56
2001,1.029,45.89722576,26.27,0.77
2002,0.984,76.87523131,44.663,-0.38
2003,1.072,76.17043495,43.614,1.32
2004,0.94,86.65356517,48.809,-1.5
2005,0.994,120.7220038,48.416,-0.41
2006,0.993,74.95255392,40.972,0.41
2007,1.021,73.41527595,45.558,0.78
2008,0.969,114.2316462,70.971,-0.59
2009,0.983,133.2865834,53.161,0.14
2010,0.986,78.30444857,53.871,-0.76
2011,1.005,120.4443509,65.189,0.18
2012,1.026,74.95255392,62.186,1.47
2013,1.012,81.43037514,44.737,0.9
2014,0.946,109.0903752,52.841,-0.95
2015,1.035,112.9240474,40.779,1.87
,,80.49824934,,3.02
,,191.331482,,1.89
,,176.1109807,,0.42
,,,,1.92
